PID,Arrival Time,Burst Time,Priority
4307,30390,7,4
4308,30395,5,1
4309,30406,6,4
4310,30412,16,4
4311,30414,20,2
4312,30419,1,4
4313,30432,7,3
4314,30445,23,1
4315,30457,11,2
4316,30462,21,2
4317,30471,11,2
4318,30474,12,1
4319,30476,3,1
4320,30481,22,3
4321,30486,8,1
4322,30494,4,1
4323,30507,2,2
4324,30520,1,4
4325,30527,11,4
4326,30532,4,3
4327,30543,21,1
4328,30546,15,3
4329,30549,21,2
4330,30562,23,4
4331,30570,7,3
4332,30577,18,2
4333,30584,10,2
4334,30588,12,4
4335,30589,11,1
4336,30598,23,4
4337,30606,1,2
4338,30616,14,2
4339,30629,2,4
4340,30633,3,1
4341,30637,2,1
4342,30641,20,2
4343,30653,19,1
4344,30666,1,2
4345,30678,2,2
4346,30679,2,2
4347,30691,16,4
4348,30702,9,1
4349,30703,20,3
4350,30708,3,3
4351,30713,3,2
4352,30714,2,1
4353,30721,20,2
4354,30734,17,3
4355,30738,17,2
4356,30739,12,2
4357,30741,1,4
4358,30746,18,1
4359,30756,6,2
4360,30765,11,1
4361,30768,9,4
4362,30774,19,1
4363,30780,22,4
4364,30788,3,4
4365,30797,21,2
4366,30803,16,1
4367,30812,6,1
4368,30814,18,4
4369,30827,8,3
4370,30832,21,4
4371,30838,2,1
4372,30850,9,2
4373,30861,13,2
4374,30867,7,2
4375,30877,3,1
4376,30879,16,2
4377,30890,21,3
4378,30900,13,3
4379,30901,17,3
4380,30903,20,3
4381,30907,4,4
4382,30915,20,4
4383,30920,6,3
4384,30927,9,4
4385,30935,21,2
4386,30936,21,4
4387,30939,8,1
4388,30943,11,2
4389,30950,16,1
4390,30962,23,2
4391,30965,16,2
4392,30973,14,4
4393,30984,23,3
4394,30996,1,2
4395,31006,19,1
4396,31008,22,4
4397,31017,11,3
4398,31030,7,3
4399,31035,6,4
4400,31044,1,1
4401,31055,1,2
4402,31062,13,3
4403,31072,9,2
4404,31080,20,1
4405,31081,4,2
4406,31094,5,3
4407,31098,19,1
4408,31103,12,1
4409,31104,12,1
4410,31110,3,3
4411,31115,21,3
4412,31128,10,4
4413,31136,23,2
4414,31140,17,2
4415,31141,21,2
4416,31142,2,1
4417,31145,21,1
4418,31150,6,2
4419,31156,2,1
4420,31163,22,3
4421,31175,21,1
4422,31184,13,2
4423,31195,17,1
4424,31208,8,4
4425,31212,21,1
4426,31221,15,3
4427,31232,8,1
4428,31234,4,3
4429,31242,16,3
4430,31244,11,1
4431,31247,15,1
4432,31249,1,4
4433,31258,15,1
4434,31266,2,2
4435,31273,21,1
4436,31277,1,1
4437,31283,10,1
4438,31287,11,4
4439,31300,2,4
4440,31308,6,4
4441,31319,20,4
4442,31329,5,4
4443,31337,1,4
4444,31343,11,3
4445,31346,5,1
4446,31348,14,4
4447,31350,7,3
4448,31359,11,3
4449,31365,21,2
4450,31369,6,2
4451,31380,19,3
4452,31393,4,2
4453,31400,1,4
4454,31410,19,3
4455,31417,14,3
4456,31420,7,4
4457,31425,16,2
4458,31428,22,4
4459,31433,4,2
4460,31440,22,2
4461,31443,19,2
4462,31456,22,3
4463,31467,7,3
4464,31472,21,1
4465,31474,13,3
4466,31475,11,2
4467,31479,17,4
4468,31488,11,2
4469,31497,18,3
4470,31510,22,1
4471,31514,12,3
4472,31527,20,1
4473,31539,18,3
4474,31545,3,3
4475,31551,4,4
4476,31553,23,2
4477,31556,18,2
4478,31568,4,3
4479,31569,2,3
4480,31574,23,3
4481,31581,12,1
4482,31587,16,2
4483,31598,14,4
4484,31611,6,3
4485,31618,5,3
4486,31621,12,1
4487,31630,5,4
4488,31633,22,3
4489,31635,19,4
4490,31638,12,4
4491,31645,17,1
4492,31653,14,4
4493,31665,6,4
4494,31670,16,4
4495,31674,20,4
4496,31686,14,3
4497,31699,8,4
4498,31710,19,4
4499,31715,7,1
4500,31722,9,4
4501,31730,14,1
4502,31737,19,4
4503,31750,12,4
4504,31760,18,4
4505,31763,13,2
4506,31764,17,3
4507,31774,3,2
4508,31786,21,3
4509,31795,22,2
4510,31797,11,4
4511,31802,16,1
4512,31815,16,4
4513,31822,10,4
4514,31834,17,3
4515,31839,13,4
4516,31845,14,4
4517,31852,7,2
4518,31863,19,2
4519,31876,9,4
4520,31880,20,1
4521,31890,5,1
4522,31900,1,2
4523,31909,22,1
4524,31918,22,4
4525,31921,23,3
4526,31922,15,3
4527,31934,21,3
4528,31946,5,1
4529,31949,16,2
4530,31960,15,4
4531,31966,15,1
4532,31977,13,1
4533,31989,13,4
4534,32000,14,3
4535,32003,20,3
4536,32014,17,3
4537,32016,16,1
4538,32029,3,4
4539,32031,4,2
4540,32033,3,1
4541,32046,1,2
4542,32051,20,1
4543,32060,3,2
4544,32071,16,2
4545,32075,8,4
4546,32079,12,1
4547,32081,13,3
4548,32087,22,4
4549,32091,16,2
4550,32098,16,4
4551,32105,12,3
4552,32107,14,2
4553,32119,19,1
4554,32132,13,2
4555,32140,9,2
4556,32145,20,3
4557,32149,6,4
4558,32157,2,3
4559,32170,6,3
4560,32179,22,2
4561,32187,20,2
4562,32189,5,4
4563,32190,18,4
4564,32191,19,1
4565,32200,18,1
4566,32204,7,4
4567,32209,21,4
4568,32219,13,3
4569,32232,14,4
4570,32240,4,4
4571,32243,21,2
4572,32252,19,1
4573,32262,13,1
4574,32274,18,3
4575,32285,12,3
4576,32298,8,3
4577,32302,18,3
4578,32309,17,1
4579,32315,4,1
4580,32316,10,3
4581,32321,8,2
4582,32322,16,2
4583,32324,16,4
4584,32325,13,1
4585,32328,4,3
4586,32335,13,4
4587,32337,23,4
4588,32344,18,4
4589,32354,20,1
4590,32361,14,4
4591,32367,20,1
4592,32376,10,1
4593,32386,18,1
4594,32389,13,4
4595,32392,6,2
4596,32395,3,3
4597,32403,5,3
4598,32407,1,2
4599,32415,23,4
4600,32426,18,3
4601,32428,10,4
4602,32441,16,1
4603,32452,17,4
4604,32465,15,4
4605,32476,18,3
4606,32489,2,3
4607,32491,1,2
4608,32501,18,2
4609,32513,11,4
4610,32517,10,3
4611,32524,5,4
4612,32527,18,1
4613,32536,4,4
4614,32544,13,2
4615,32547,21,1
4616,32560,19,3
4617,32561,11,2
4618,32572,2,4
4619,32574,22,1
4620,32577,13,4
4621,32579,23,2
4622,32585,21,3
4623,32598,21,4
4624,32611,17,3
4625,32621,12,4
4626,32633,1,1
4627,32645,10,4
4628,32654,21,1
4629,32658,4,3
4630,32661,14,1
4631,32673,5,3
4632,32686,6,1
4633,32693,7,2
4634,32696,17,2
4635,32700,15,4
4636,32712,13,3
4637,32713,11,2
4638,32725,19,4
4639,32737,1,3
4640,32750,20,1
4641,32755,3,3
4642,32768,17,2
4643,32774,15,4
4644,32781,17,1
4645,32782,7,2
4646,32789,3,4
4647,32797,12,3
4648,32800,3,1
4649,32812,8,3
4650,32819,13,4
4651,32831,10,3
4652,32835,13,2
4653,32840,5,3
4654,32846,18,3
4655,32854,7,2
4656,32857,23,3
4657,32867,4,1
4658,32873,4,3
4659,32880,9,3
4660,32887,19,2
4661,32888,6,4
4662,32891,12,2
4663,32895,12,4
4664,32905,20,4
4665,32915,20,3
4666,32928,19,1
4667,32941,1,1
4668,32945,12,1
4669,32957,12,4
4670,32961,6,1
4671,32973,5,2
4672,32986,14,4
4673,32997,4,3
4674,33010,23,4
4675,33019,9,4
4676,33026,13,4
4677,33027,14,3
4678,33030,12,1
4679,33034,3,1
4680,33038,17,1
4681,33048,12,4
4682,33049,10,3
4683,33056,13,2
4684,33063,16,1
4685,33070,2,1
4686,33082,15,4
4687,33094,18,2
4688,33097,8,2
4689,33105,5,3
4690,33116,1,1
4691,33125,15,4
4692,33134,11,1
4693,33137,5,3
4694,33143,13,4
4695,33144,10,2
4696,33149,19,1
4697,33156,7,2
4698,33162,23,1
4699,33172,4,4
4700,33182,12,4
4701,33189,4,1
4702,33191,1,2
4703,33194,5,3
4704,33195,15,2
4705,33207,19,2
4706,33210,9,2
4707,33215,8,1
4708,33220,10,4
4709,33230,19,4
4710,33231,18,4
4711,33234,9,3
4712,33244,5,4
4713,33246,8,4
4714,33248,1,4
4715,33249,5,4
4716,33252,15,1
4717,33264,13,1
4718,33269,8,2
4719,33275,18,3
4720,33282,17,3
4721,33294,20,2
4722,33303,10,2
4723,33305,8,4
4724,33313,11,2
4725,33318,19,2
4726,33330,19,1
4727,33335,11,1
4728,33343,12,2
4729,33356,2,1
4730,33368,23,4
4731,33373,4,4
4732,33376,21,4
4733,33388,5,3
4734,33399,13,3
4735,33407,12,4
4736,33416,1,4
4737,33420,3,4
4738,33431,14,3
4739,33442,19,4
4740,33448,21,2
4741,33451,21,3
4742,33463,4,4
4743,33474,1,4
4744,33481,10,3
4745,33486,11,1
4746,33497,7,2
4747,33504,20,3
4748,33515,4,2
4749,33525,16,2
4750,33531,22,3
4751,33544,13,2
4752,33547,18,4
4753,33552,18,4
4754,33565,12,2
4755,33569,13,3
4756,33573,19,2
4757,33575,12,3
4758,33576,5,1
4759,33589,8,2
4760,33599,1,3
4761,33605,9,1
4762,33610,20,2
4763,33619,12,2
4764,33623,6,2
4765,33635,15,2
4766,33636,16,2
4767,33637,10,2
4768,33641,13,2
4769,33644,2,4
4770,33650,5,4
4771,33662,20,3
4772,33673,12,3
4773,33684,8,2
4774,33695,11,4
4775,33697,12,4
4776,33701,20,2
4777,33710,13,4
4778,33717,17,4
4779,33723,14,1
4780,33731,17,1
4781,33737,18,2
4782,33748,6,1
4783,33755,7,3
4784,33767,22,1
4785,33778,18,3
4786,33787,23,4
4787,33793,4,3
4788,33802,17,2
4789,33811,13,2
4790,33821,18,2
4791,33831,7,4
4792,33835,6,1
4793,33845,5,4
4794,33854,14,2
4795,33858,6,4
4796,33871,15,3
4797,33872,3,2
4798,33880,9,4
4799,33881,16,4
4800,33892,20,1
4801,33897,5,3
4802,33906,19,1
4803,33918,23,3
4804,33931,6,1
4805,33934,16,4
4806,33947,2,1
4807,33957,10,4
4808,33965,6,2
4809,33971,20,4
4810,33976,18,2
4811,33988,11,2
4812,33995,23,2
4813,34008,7,2
4814,34009,22,3
4815,34018,15,4
4816,34019,8,1
4817,34020,8,4
4818,34029,3,4
4819,34035,10,1
4820,34043,11,2
4821,34053,20,4
4822,34065,11,2
4823,34075,17,1
4824,34080,23,3
4825,34082,11,1
4826,34091,2,3
4827,34101,12,1
4828,34108,11,3
4829,34120,8,2
4830,34133,15,1
4831,34146,4,1
4832,34149,15,2
4833,34152,14,3
4834,34156,12,1
4835,34161,9,1
4836,34166,10,3
4837,34176,10,3
4838,34188,18,1
4839,34193,15,3
4840,34195,13,4
4841,34200,10,2
4842,34209,4,1
4843,34218,7,4
4844,34226,13,4
4845,34238,6,3
4846,34251,20,1
4847,34254,7,4
4848,34267,15,1
4849,34268,19,2
4850,34276,9,2
4851,34283,15,2
4852,34295,7,3
4853,34300,7,4
4854,34308,21,1
4855,34320,1,2
4856,34321,13,2
4857,34328,22,3
4858,34338,13,3
4859,34349,15,1
4860,34358,1,4
4861,34367,6,4
4862,34369,21,4
4863,34381,10,4
4864,34384,23,1
4865,34397,18,4
4866,34399,14,4
4867,34404,1,2
4868,34413,4,2
4869,34423,12,1
4870,34428,4,3
4871,34436,15,3
4872,34442,1,2
4873,34455,1,1
4874,34468,20,2
4875,34475,13,1
4876,34486,11,2
4877,34491,4,3
4878,34500,4,1
4879,34513,7,2
4880,34517,15,4
4881,34526,20,3
4882,34528,6,2
4883,34538,21,1
4884,34544,23,2
4885,34546,21,2
4886,34548,3,3
4887,34561,23,3
4888,34572,20,3
4889,34584,23,2
4890,34587,15,3
4891,34593,9,2
4892,34604,20,1
4893,34614,13,2
4894,34627,16,4
4895,34629,11,3
4896,34642,21,1
4897,34647,12,3
4898,34656,17,3
4899,34661,22,4
4900,34670,21,2
4901,34675,15,2
4902,34679,9,1
4903,34686,20,4
4904,34688,20,4
4905,34692,1,3
4906,34705,17,2
4907,34712,10,2
4908,34720,20,4
4909,34730,20,2
4910,34731,15,1
4911,34734,17,2
4912,34742,19,2
4913,34748,14,4
4914,34756,1,3
4915,34760,16,4
4916,34761,15,3
4917,34765,19,2
4918,34769,9,2
4919,34782,2,3
4920,34794,23,4
4921,34806,11,1
4922,34817,21,2
4923,34820,8,1
4924,34831,6,4
4925,34838,9,1
4926,34844,13,3
4927,34846,8,3
4928,34852,11,2
4929,34858,23,3
4930,34861,16,2
4931,34869,19,3
4932,34879,10,2
4933,34891,10,3
4934,34894,20,4
4935,34901,15,1
4936,34907,17,4
4937,34908,17,1
4938,34910,8,3
4939,34922,22,4
4940,34933,15,2
4941,34946,22,3
4942,34950,1,1
4943,34961,21,3
4944,34964,15,2
4945,34971,11,1
4946,34973,8,4
4947,34981,1,2
4948,34987,11,4
4949,34999,9,3
4950,35003,18,4
4951,35010,3,2
4952,35020,13,3
4953,35023,19,2
4954,35029,5,1
4955,35041,14,3
4956,35050,6,3
4957,35061,11,2
4958,35062,7,1
4959,35072,2,3
4960,35085,10,1
4961,35088,16,4
4962,35096,23,1
4963,35097,16,3
4964,35098,19,2
4965,35107,3,4
4966,35120,16,4
4967,35121,2,4
4968,35122,5,3
4969,35133,13,1
4970,35144,9,1
4971,35145,15,2
4972,35147,20,4
4973,35156,4,4
4974,35167,12,1
4975,35169,3,1
4976,35182,1,4
4977,35190,21,2
4978,35200,5,2
4979,35201,9,3
4980,35208,7,1
4981,35210,7,4
4982,35212,22,1
4983,35216,3,3
4984,35224,18,3
4985,35237,21,2
4986,35247,12,3
4987,35258,7,4
4988,35260,12,3
4989,35265,7,2
4990,35274,17,1
4991,35280,16,2
4992,35283,12,3
4993,35294,15,1
4994,35302,7,3
4995,35305,21,3
4996,35316,21,1
4997,35324,17,4
4998,35336,8,1
4999,35345,17,2
5000,35349,4,2
5001,35360,1,3
5002,35368,20,3
5003,35381,18,3
5004,35392,16,3
5005,35394,23,2
5006,35407,12,2
5007,35412,14,2
5008,35413,14,1
5009,35415,16,2
5010,35426,15,3
5011,35434,22,1
5012,35445,6,2
5013,35447,22,4
5014,35453,5,1
5015,35456,7,3
5016,35457,9,2
5017,35459,4,3
5018,35461,20,4
5019,35463,8,2
5020,35476,12,4
5021,35487,1,1
5022,35489,21,4
5023,35490,18,2
5024,35495,20,4
5025,35508,15,1
5026,35510,6,1
5027,35522,11,4
5028,35529,2,1
5029,35531,18,2
5030,35536,2,4
5031,35548,13,3
5032,35556,4,4
5033,35561,14,1
5034,35564,3,2
5035,35566,18,3
5036,35571,20,2
5037,35572,17,3
5038,35573,7,3
5039,35584,22,4
5040,35591,8,2
5041,35598,15,1
5042,35602,1,2
5043,35603,14,3
5044,35616,21,2
5045,35624,19,2
5046,35631,22,2
5047,35636,16,2
5048,35644,10,1
5049,35655,7,2
5050,35668,3,1
5051,35681,5,2
5052,35687,9,3
5053,35694,12,2
5054,35704,15,4
5055,35712,22,2
5056,35716,13,3
5057,35717,9,2
5058,35719,3,1
5059,35728,15,4
5060,35739,4,3
5061,35743,19,3
5062,35750,18,1
5063,35760,17,4
5064,35763,10,3
5065,35770,12,3
5066,35780,20,2
5067,35792,15,3
5068,35795,14,3
5069,35804,1,3
5070,35812,11,2
5071,35823,11,1
5072,35825,3,2
5073,35833,20,3
5074,35844,1,1
5075,35857,17,1
5076,35867,1,3
5077,35868,14,2
5078,35870,22,3
5079,35873,5,2
5080,35882,1,3
5081,35892,22,1
5082,35902,21,4
5083,35908,9,2
5084,35915,16,3
5085,35921,5,4
5086,35934,13,3
5087,35944,17,2
5088,35947,10,4
5089,35957,14,2
5090,35959,5,2
5091,35966,17,2
5092,35970,9,4
5093,35979,6,2
5094,35981,1,4
5095,35984,3,1
5096,35995,22,1
5097,36007,6,2
5098,36018,2,1
5099,36028,17,4
5100,36034,8,1
5101,36039,10,2
5102,36044,2,1
5103,36047,21,3
5104,36056,16,1
5105,36062,23,4
5106,36074,7,4
5107,36075,21,2
5108,36086,17,4
5109,36096,13,4
5110,36097,15,2
5111,36099,14,3
5112,36106,23,4
5113,36110,9,4
5114,36116,16,3
5115,36121,6,4
5116,36126,1,4
5117,36136,7,2
5118,36147,21,2
5119,36152,18,2
5120,36154,13,3
5121,36158,15,3
5122,36165,17,3
5123,36176,19,4
5124,36184,19,2
5125,36188,19,2
5126,36197,20,4
5127,36209,22,3
5128,36212,4,3
5129,36216,17,1
5130,36227,17,4
5131,36240,21,1
5132,36242,15,3
5133,36246,2,1
5134,36257,22,2
5135,36262,2,4
5136,36269,19,3
5137,36277,16,3
5138,36290,6,2
5139,36294,2,1
5140,36298,4,4
5141,36305,14,4
5142,36309,15,3
5143,36319,8,2
5144,36322,17,2
5145,36333,14,2
5146,36338,20,4
5147,36348,22,2
5148,36359,9,2
5149,36366,10,3
5150,36367,22,2
5151,36379,13,1
5152,36383,5,3
5153,36393,11,4
5154,36405,3,4
5155,36409,21,3
5156,36414,20,4
5157,36420,22,3
5158,36427,4,2
5159,36430,5,4
5160,36433,9,2
5161,36436,8,3
5162,36446,3,3
5163,36451,4,3
5164,36462,23,3
5165,36470,16,3
5166,36483,15,1
5167,36491,8,4
5168,36503,23,2
5169,36507,17,2
5170,36513,20,4
5171,36519,11,3
5172,36530,21,3
5173,36539,23,4
5174,36546,7,4
5175,36551,3,2
5176,36562,4,1
5177,36568,12,2
5178,36578,1,1
5179,36591,19,2
5180,36600,10,2
5181,36608,9,3
5182,36614,22,1
5183,36621,4,3
5184,36633,2,4
5185,36645,3,2
5186,36655,22,4
5187,36659,10,4
5188,36666,20,2
5189,36669,12,4
5190,36674,19,1
5191,36681,2,1
5192,36693,9,2
5193,36694,23,4
5194,36695,4,1
5195,36697,22,2
5196,36706,15,3
5197,36708,18,1
5198,36711,21,3
5199,36715,8,1
5200,36725,8,1
5201,36729,1,1
5202,36738,13,4
5203,36747,13,3
5204,36752,10,3
5205,36755,1,3
5206,36766,7,2
5207,36777,22,1
5208,36778,15,2
5209,36785,17,4
5210,36789,23,1
5211,36794,2,4
5212,36800,4,2
5213,36806,10,1
5214,36811,17,2
5215,36822,8,2
5216,36830,5,1
5217,36832,17,1
5218,36836,11,1
5219,36845,3,3
5220,36848,19,4
5221,36850,9,2
5222,36862,6,4
5223,36874,21,1
5224,36886,17,2
5225,36895,10,4
5226,36905,6,3
5227,36915,15,4
5228,36922,11,4
5229,36928,11,3
5230,36941,21,1
5231,36948,17,3
5232,36957,14,1
5233,36963,20,1
5234,36976,21,1
5235,36977,18,4
5236,36983,5,3
5237,36990,4,1
5238,36994,12,1
5239,36996,11,2
5240,37006,17,3
5241,37018,20,3
5242,37020,11,2
5243,37024,14,4
5244,37033,4,2
5245,37041,9,4
5246,37052,10,2
5247,37056,5,4
5248,37067,16,1
5249,37079,13,3
5250,37089,22,4
5251,37095,14,2
5252,37105,16,2
5253,37111,19,4
5254,37118,19,3
5255,37127,2,3
5256,37136,10,4
5257,37149,8,4
5258,37152,14,3
5259,37157,22,4
5260,37161,8,3
5261,37167,14,2
5262,37176,22,1
5263,37179,13,2
5264,37192,13,3
5265,37198,12,4
5266,37211,13,1
5267,37224,2,2
5268,37233,6,4
5269,37239,19,1
5270,37250,7,2
5271,37253,18,3
5272,37264,21,4
5273,37269,8,3
5274,37282,2,1
5275,37294,15,4
5276,37295,18,2
5277,37308,10,4
5278,37316,17,4
5279,37328,8,1
5280,37329,4,4
5281,37330,22,1
5282,37340,22,3
5283,37342,14,1
5284,37350,21,2
5285,37358,23,2
5286,37369,7,4
5287,37373,9,3
5288,37379,22,1
5289,37385,10,3
5290,37393,20,1
5291,37394,13,4
5292,37401,23,1
5293,37406,7,3
5294,37419,1,1
5295,37423,21,3
5296,37424,11,4
5297,37427,16,2
5298,37428,16,1
5299,37438,3,2
5300,37449,13,1
5301,37455,5,3
5302,37460,6,1
5303,37461,2,4
5304,37466,23,3
5305,37479,23,1
5306,37489,20,2
5307,37500,9,4
5308,37501,20,4
5309,37506,21,1
5310,37507,12,3
5311,37516,23,2
5312,37527,19,4
5313,37533,5,1
5314,37545,4,3
5315,37552,21,3
5316,37562,16,2
5317,37568,6,4
5318,37570,12,1
5319,37577,20,4
5320,37586,12,1
5321,37591,17,4
5322,37598,14,3
5323,37607,14,4
5324,37618,18,4
5325,37625,5,1
5326,37634,5,4
5327,37641,15,3
5328,37652,5,1
5329,37656,12,4
5330,37664,18,4
5331,37672,4,2
5332,37684,22,1
5333,37690,13,1
5334,37700,17,1
5335,37708,16,4
5336,37718,14,3
5337,37724,6,4
5338,37733,17,4
5339,37740,22,2
5340,37743,23,2
5341,37747,18,1
5342,37754,19,4
5343,37765,2,3
5344,37773,17,3
5345,37776,11,2
5346,37784,23,2
5347,37787,2,2
5348,37793,3,1
5349,37802,13,2
5350,37810,19,2
5351,37814,22,3
5352,37821,2,1
5353,37831,8,1
5354,37843,5,3
5355,37851,18,4
5356,37854,6,1
5357,37867,11,4
5358,37873,17,4
5359,37884,18,4
5360,37887,10,1
5361,37896,7,3
5362,37897,13,2
5363,37909,8,2
5364,37919,5,3
5365,37927,18,2
5366,37934,8,2
5367,37944,14,2
5368,37947,21,1
5369,37950,5,3
5370,37959,19,2
5371,37969,10,1
5372,37971,7,2
5373,37973,16,2
5374,37978,8,3
5375,37982,5,3
5376,37990,18,4
5377,37991,12,4
5378,38002,20,4
5379,38005,15,1
5380,38008,10,2
5381,38016,14,1
5382,38022,20,1
5383,38034,16,1
5384,38045,4,4
5385,38056,13,3
5386,38065,11,4
5387,38077,4,3
5388,38080,1,2
5389,38087,12,4
5390,38093,14,1
5391,38106,12,3
5392,38116,22,3
5393,38124,8,2
5394,38134,15,3
5395,38136,22,4
5396,38148,12,4
5397,38158,20,1
5398,38170,8,3
5399,38182,20,2
5400,38194,15,2
5401,38195,3,1
5402,38198,5,2
5403,38199,18,3
5404,38208,10,1
5405,38217,6,3
5406,38227,22,4
5407,38239,3,1
5408,38248,3,3
5409,38259,16,1
5410,38269,15,3
5411,38271,3,4
5412,38275,7,2
5413,38279,5,4
5414,38292,3,4
5415,38293,8,4
5416,38302,10,2
5417,38310,21,3
5418,38315,4,3
5419,38326,5,3
5420,38331,12,4
5421,38337,14,3
5422,38343,13,4
5423,38346,20,4
5424,38354,11,1
5425,38356,17,1
5426,38369,6,1
5427,38381,7,4
5428,38391,5,3
5429,38397,23,1
5430,38409,12,3
5431,38422,4,1
5432,38424,11,3
5433,38429,2,1
5434,38431,13,2
5435,38439,1,4
5436,38447,13,4
5437,38456,15,4
5438,38465,10,1
5439,38472,19,4
5440,38479,10,1
5441,38489,16,3
5442,38495,20,2
5443,38501,1,1
5444,38503,2,1
5445,38506,21,4
5446,38515,1,4
5447,38519,1,4
5448,38522,12,3
5449,38531,22,2
5450,38539,10,4
5451,38540,20,2
5452,38548,21,3
5453,38561,16,1
5454,38573,22,1
5455,38579,19,1
5456,38586,4,4
5457,38599,5,4
5458,38609,5,3
5459,38615,16,3
5460,38622,18,4
5461,38634,10,1
5462,38639,16,1
5463,38652,6,4
5464,38659,16,4
5465,38669,13,4
5466,38679,10,1
5467,38688,13,4
5468,38691,8,4
5469,38701,17,2
5470,38712,5,1
5471,38722,22,4
5472,38735,10,4
5473,38746,7,1
5474,38749,14,3
5475,38759,9,4
5476,38768,14,2
5477,38780,16,2
5478,38781,7,2
5479,38788,10,2
5480,38789,22,2
5481,38792,11,4
5482,38805,11,2
5483,38818,21,4
5484,38819,20,1
5485,38826,4,2
5486,38830,1,4
5487,38838,13,2
5488,38844,15,2
5489,38847,14,4
5490,38857,23,2
5491,38864,22,4
5492,38877,22,4
5493,38882,8,4
5494,38890,19,1
5495,38894,5,4
5496,38900,17,1
5497,38904,20,1
5498,38906,21,4
5499,38913,18,1
5500,38921,13,3
5501,38925,15,4
5502,38932,18,3
5503,38940,21,4
5504,38948,17,4
5505,38961,21,1
5506,38973,14,1
5507,38978,19,3
5508,38985,4,1
5509,38993,5,3
5510,38999,7,2
5511,39004,18,4
5512,39006,9,2
5513,39014,9,2
5514,39023,23,3
5515,39025,19,1
5516,39027,23,1
5517,39028,3,2
5518,39038,13,4
5519,39050,20,3
5520,39062,1,2
5521,39072,21,4
5522,39084,17,2
5523,39085,1,2
5524,39087,4,1
5525,39094,11,2
5526,39100,22,3
5527,39101,8,1
5528,39105,13,1
5529,39113,11,1
5530,39125,19,4
5531,39134,23,4
5532,39144,15,3
5533,39154,10,4
5534,39155,17,3
5535,39165,3,2
5536,39174,21,4
5537,39176,21,1
5538,39189,21,4
5539,39191,21,1
5540,39200,9,1
5541,39210,7,4
5542,39218,1,2
5543,39226,3,2
5544,39238,2,4
5545,39240,2,4
5546,39245,15,1
5547,39256,14,4
5548,39263,4,3
5549,39270,19,1
5550,39282,19,4
5551,39286,13,3
5552,39289,5,1
5553,39297,6,2
5554,39307,20,1
5555,39309,9,3
5556,39322,23,2
5557,39332,6,3
5558,39336,23,3
5559,39347,8,4
5560,39351,20,1
5561,39355,10,4
5562,39367,14,2
5563,39374,14,1
5564,39387,6,2
5565,39388,10,4
5566,39391,18,2
5567,39400,5,2
5568,39409,3,1
5569,39419,5,3
5570,39422,20,2
5571,39435,8,1
5572,39436,15,2
5573,39441,8,1
5574,39445,16,1
5575,39454,13,3
5576,39459,23,2
5577,39460,16,2
5578,39471,5,3
5579,39475,13,1
5580,39488,13,3
5581,39497,7,4
5582,39509,14,2
5583,39513,22,2
5584,39519,16,1
5585,39523,1,1
5586,39535,10,1
5587,39547,16,4
5588,39556,10,4
5589,39566,21,4
5590,39568,15,3
5591,39581,20,1
5592,39587,23,2
5593,39599,15,1
5594,39602,6,4
5595,39604,23,3
5596,39611,5,2
5597,39623,12,2
5598,39634,19,1
5599,39638,12,4
5600,39651,19,4
5601,39659,2,4
5602,39672,23,3
5603,39678,7,4
5604,39681,3,4
5605,39683,13,4
5606,39696,3,4
5607,39706,12,3
5608,39716,7,2
5609,39724,15,3
5610,39725,20,1
5611,39736,13,4
5612,39737,11,3
5613,39746,8,4
5614,39754,6,1
5615,39757,16,2
5616,39761,13,3
5617,39773,21,3
5618,39785,20,1
5619,39794,2,1
5620,39807,6,1
5621,39817,16,2
5622,39820,1,3
5623,39833,15,1
5624,39838,23,2
5625,39843,6,2
5626,39845,9,2
5627,39856,2,2
5628,39864,22,3
5629,39876,1,4
5630,39878,22,2
5631,39888,11,1
5632,39893,11,1
5633,39898,12,1
5634,39906,22,4
5635,39907,9,3
5636,39910,7,3
5637,39920,19,3
5638,39928,13,3
5639,39940,17,4
5640,39948,3,3
5641,39956,20,3
5642,39965,8,4
5643,39968,16,2
5644,39969,23,3
5645,39980,1,2
5646,39983,2,3
5647,39991,15,1
5648,39994,18,2
5649,40002,6,3
5650,40012,1,2
5651,40021,9,2
5652,40026,6,1
5653,40035,17,4
5654,40045,9,1
5655,40050,11,4
5656,40051,17,1
5657,40060,1,3
5658,40063,9,2
5659,40068,17,4
5660,40079,19,3
5661,40088,12,1
5662,40089,1,4
5663,40096,7,3
5664,40099,3,2
5665,40111,21,4
5666,40124,16,2
5667,40130,2,4
5668,40133,3,2
5669,40143,22,3
5670,40148,14,2
5671,40151,4,4
5672,40158,2,3
5673,40169,4,3
5674,40176,4,3
5675,40189,11,4
5676,40200,6,4
5677,40213,4,3
5678,40219,1,3
5679,40231,12,3
5680,40239,15,3
5681,40243,20,3
5682,40250,1,4
5683,40254,11,4
5684,40260,19,4
5685,40265,14,1
5686,40266,8,1
5687,40273,13,4
5688,40281,9,3
5689,40287,22,2
5690,40298,11,4
5691,40309,22,3
5692,40313,20,4
5693,40325,16,3
5694,40331,4,4
5695,40332,3,4
5696,40340,23,4
5697,40341,15,3
5698,40343,4,1
5699,40355,16,1
5700,40365,7,2
5701,40369,3,1
5702,40380,23,3
5703,40386,19,1
5704,40393,8,3
