PID,Arrival Time,Burst Time,Priority
84227,589504,8,1
84228,589509,10,4
84229,589518,23,4
84230,589520,19,2
84231,589530,4,1
84232,589539,9,2
84233,589545,1,4
84234,589549,17,3
84235,589553,6,4
84236,589562,6,3
84237,589568,2,2
84238,589581,20,3
84239,589586,3,1
84240,589596,2,3
84241,589602,14,4
84242,589607,22,1
84243,589608,22,1
84244,589620,13,2
84245,589627,13,2
84246,589638,15,1
84247,589639,6,4
84248,589646,16,3
84249,589648,21,3
84250,589654,16,1
84251,589659,16,3
84252,589671,11,1
84253,589684,2,2
84254,589693,17,1
84255,589701,10,2
84256,589713,19,2
84257,589724,14,4
84258,589729,12,3
84259,589731,10,2
84260,589736,17,3
84261,589742,7,1
84262,589755,4,2
84263,589764,2,2
84264,589769,1,4
84265,589775,4,4
84266,589777,16,2
84267,589787,15,2
84268,589788,19,2
84269,589799,3,4
84270,589800,3,3
84271,589810,9,1
84272,589812,4,1
84273,589819,15,2
84274,589830,3,1
84275,589836,9,1
84276,589846,23,4
84277,589852,7,4
84278,589855,21,2
84279,589863,10,4
84280,589869,3,2
84281,589881,22,2
84282,589886,5,2
84283,589892,19,1
84284,589894,19,1
84285,589899,19,3
84286,589901,11,3
84287,589908,6,1
84288,589919,21,1
84289,589931,6,2
84290,589935,8,4
84291,589947,15,2
84292,589957,23,1
84293,589963,13,1
84294,589970,9,3
84295,589972,10,3
84296,589978,12,2
84297,589984,14,4
84298,589997,20,2
84299,590002,3,4
84300,590014,21,1
84301,590021,17,1
84302,590033,18,2
84303,590039,12,4
84304,590048,13,2
84305,590058,14,1
84306,590071,17,1
84307,590075,1,4
84308,590087,2,2
84309,590091,12,4
84310,590095,4,2
84311,590106,8,1
84312,590109,21,4
84313,590114,12,2
84314,590116,22,1
84315,590127,18,3
84316,590140,20,1
84317,590146,19,1
84318,590149,14,1
84319,590151,2,2
84320,590153,19,4
84321,590159,9,1
84322,590161,9,4
84323,590169,19,2
84324,590180,17,2
84325,590191,21,4
84326,590199,11,1
84327,590210,7,2
84328,590214,9,2
84329,590222,22,1
84330,590233,21,1
84331,590238,22,4
84332,590251,16,1
84333,590258,21,3
84334,590265,18,2
84335,590268,6,2
84336,590276,21,3
84337,590282,14,2
84338,590295,10,1
84339,590298,1,3
84340,590311,15,1
84341,590317,5,3
84342,590322,17,2
84343,590327,3,2
84344,590333,8,3
84345,590337,13,3
84346,590349,14,3
84347,590362,22,4
84348,590365,20,1
84349,590371,21,4
84350,590378,4,4
84351,590379,10,2
84352,590382,15,1
84353,590392,17,2
84354,590403,4,4
84355,590412,11,1
84356,590415,15,3
84357,590423,5,1
84358,590428,3,1
84359,590434,8,4
84360,590438,15,4
84361,590444,16,1
84362,590453,17,2
84363,590458,2,1
84364,590470,3,3
84365,590472,3,2
84366,590474,8,2
84367,590475,15,2
84368,590476,17,2
84369,590483,21,1
84370,590491,12,4
84371,590503,14,1
84372,590507,15,2
84373,590520,21,3
84374,590533,8,1
84375,590539,2,1
84376,590545,5,4
84377,590553,4,1
84378,590558,10,2
84379,590571,13,1
84380,590574,3,3
84381,590577,7,2
84382,590588,11,4
84383,590599,2,4
84384,590610,23,3
84385,590615,23,4
84386,590617,18,4
84387,590619,18,3
84388,590624,20,2
84389,590634,18,4
84390,590644,21,2
84391,590650,10,3
84392,590657,3,3
84393,590659,21,3
84394,590668,17,1
84395,590671,7,2
84396,590672,23,3
84397,590677,15,2
84398,590689,12,3
84399,590692,16,2
84400,590696,8,4
84401,590702,14,1
84402,590714,11,2
84403,590725,8,4
84404,590729,20,3
84405,590731,21,1
84406,590743,20,3
84407,590748,19,3
84408,590758,3,3
84409,590763,4,2
84410,590769,8,2
84411,590773,7,1
84412,590782,18,3
84413,590785,23,4
84414,590798,21,4
84415,590801,12,4
84416,590810,12,3
84417,590821,10,1
84418,590828,4,1
84419,590837,1,4
84420,590845,19,4
84421,590855,10,2
84422,590856,10,3
84423,590867,21,2
84424,590870,17,3
84425,590881,19,2
84426,590893,7,3
84427,590903,20,3
84428,590906,20,2
84429,590915,15,4
84430,590926,15,4
84431,590932,20,1
84432,590940,18,3
84433,590953,4,1
84434,590954,13,1
84435,590957,6,3
84436,590958,5,3
84437,590959,16,1
84438,590969,17,3
84439,590972,20,3
84440,590973,19,3
84441,590979,21,4
84442,590984,4,3
84443,590993,13,4
84444,591001,21,3
84445,591003,22,1
84446,591013,11,4
84447,591025,2,2
84448,591036,4,2
84449,591038,2,3
84450,591049,12,3
84451,591060,10,1
84452,591062,2,4
84453,591074,20,4
84454,591083,18,4
84455,591096,14,1
84456,591099,15,4
84457,591102,1,3
84458,591111,19,3
84459,591115,5,3
84460,591125,16,1
84461,591131,16,1
84462,591135,21,3
84463,591147,1,4
84464,591151,3,2
84465,591162,10,2
84466,591169,11,4
84467,591176,15,3
84468,591183,22,2
84469,591184,15,3
84470,591196,4,1
84471,591202,4,4
84472,591208,6,1
84473,591209,15,2
84474,591213,2,2
84475,591214,20,1
84476,591215,14,1
84477,591224,23,1
84478,591233,8,4
84479,591243,9,1
84480,591254,15,3
84481,591267,17,2
84482,591273,13,1
84483,591282,12,1
84484,591290,5,3
84485,591294,13,4
84486,591307,6,1
84487,591318,17,2
84488,591325,2,1
84489,591333,23,4
84490,591337,4,1
84491,591344,1,4
84492,591345,16,1
84493,591349,18,1
84494,591362,17,1
84495,591369,7,1
84496,591371,16,4
84497,591373,2,4
84498,591385,13,1
84499,591392,22,1
84500,591393,15,2
84501,591403,14,4
84502,591406,22,2
84503,591417,16,1
84504,591418,8,4
84505,591425,15,3
84506,591438,17,3
84507,591445,11,2
84508,591446,7,3
84509,591455,3,2
84510,591468,14,4
84511,591478,1,2
84512,591486,7,3
84513,591492,6,1
84514,591502,5,3
84515,591507,15,2
84516,591520,5,4
84517,591531,3,2
84518,591532,22,4
84519,591540,21,3
84520,591550,14,2
84521,591562,22,3
84522,591574,19,2
84523,591575,2,1
84524,591580,17,1
84525,591590,10,1
84526,591602,3,1
84527,591603,7,1
84528,591609,6,2
84529,591621,5,1
84530,591623,13,3
84531,591629,15,2
84532,591631,9,4
84533,591637,7,4
84534,591648,15,4
84535,591659,22,3
84536,591663,18,3
84537,591667,22,2
84538,591679,21,3
84539,591683,22,1
84540,591688,6,3
84541,591692,8,2
84542,591695,15,4
84543,591701,19,4
84544,591704,4,1
84545,591705,23,2
84546,591711,6,1
84547,591721,6,2
84548,591726,17,1
84549,591728,1,2
84550,591732,9,1
84551,591745,15,1
84552,591755,4,4
84553,591767,19,3
84554,591770,19,3
84555,591772,7,3
84556,591784,3,3
84557,591785,16,4
84558,591789,14,3
84559,591792,11,4
84560,591794,17,3
84561,591796,17,1
84562,591799,17,3
84563,591812,1,3
84564,591822,16,3
84565,591825,7,1
84566,591834,11,4
84567,591837,12,1
84568,591846,20,2
84569,591854,8,3
84570,591866,21,3
84571,591872,1,1
84572,591874,15,2
84573,591878,21,4
84574,591889,14,4
84575,591894,11,3
84576,591902,16,1
84577,591908,4,3
84578,591911,5,2
84579,591912,4,3
84580,591923,3,4
84581,591934,22,4
84582,591944,19,4
84583,591945,7,1
84584,591949,16,4
84585,591953,20,2
84586,591957,13,1
84587,591958,12,2
84588,591959,18,3
84589,591965,11,2
84590,591967,11,3
84591,591969,3,1
84592,591972,12,3
84593,591974,4,4
84594,591979,18,2
84595,591992,3,3
84596,591994,14,3
84597,591997,18,2
84598,592002,14,2
84599,592011,23,3
84600,592017,12,4
84601,592020,10,1
84602,592030,2,1
84603,592033,5,3
84604,592041,12,4
84605,592050,23,3
84606,592053,7,4
84607,592056,3,4
84608,592060,14,1
84609,592068,21,4
84610,592071,3,2
84611,592077,7,4
84612,592090,5,2
84613,592094,17,1
84614,592104,1,4
84615,592110,6,3
84616,592114,17,4
84617,592123,11,1
84618,592133,8,4
84619,592143,5,3
84620,592149,23,2
84621,592157,16,2
84622,592159,1,4
84623,592169,8,4
84624,592179,13,4
84625,592191,13,1
84626,592195,21,4
84627,592207,6,2
84628,592215,23,3
84629,592226,11,3
84630,592237,12,1
84631,592239,7,2
84632,592244,10,2
84633,592250,23,4
84634,592257,6,2
84635,592260,20,2
84636,592262,12,1
84637,592269,10,3
84638,592277,22,4
84639,592281,6,4
84640,592294,4,3
84641,592303,16,4
84642,592310,21,3
84643,592323,2,1
84644,592332,3,4
84645,592338,18,1
84646,592348,5,3
84647,592356,2,3
84648,592362,9,3
84649,592366,23,3
84650,592372,4,2
84651,592383,9,1
84652,592390,8,3
84653,592391,18,2
84654,592392,9,4
84655,592404,16,4
84656,592416,13,2
84657,592418,23,4
84658,592423,19,1
84659,592426,15,2
84660,592434,16,2
84661,592440,2,1
84662,592450,18,4
84663,592460,18,1
84664,592471,21,1
84665,592474,12,2
84666,592482,7,4
84667,592493,16,3
84668,592503,14,3
84669,592504,10,1
84670,592508,2,1
84671,592515,13,2
84672,592518,21,1
84673,592530,20,1
84674,592535,11,1
84675,592538,8,1
84676,592550,8,4
84677,592563,13,4
84678,592565,1,1
84679,592568,3,1
84680,592576,11,2
84681,592582,5,4
84682,592586,23,2
84683,592589,4,3
84684,592602,2,4
84685,592608,22,2
84686,592617,13,4
84687,592618,16,4
84688,592626,20,4
84689,592634,1,2
84690,592644,3,4
84691,592657,11,1
84692,592670,10,1
84693,592672,15,4
84694,592680,9,3
84695,592689,10,1
84696,592694,22,1
84697,592699,14,1
84698,592705,12,2
84699,592714,12,2
84700,592719,19,3
84701,592732,15,4
84702,592736,6,3
84703,592749,19,4
84704,592755,17,1
84705,592766,13,3
84706,592775,3,4
84707,592778,13,3
84708,592787,23,4
84709,592798,20,1
84710,592800,9,2
84711,592809,13,4
84712,592819,2,4
84713,592823,17,3
84714,592825,17,3
84715,592826,7,1
84716,592828,13,3
84717,592830,22,2
84718,592843,17,3
84719,592851,4,3
84720,592856,4,1
84721,592865,19,2
84722,592877,1,1
84723,592878,13,3
84724,592886,16,4
84725,592888,11,2
84726,592893,2,3
84727,592901,13,1
84728,592910,11,4
84729,592914,9,1
84730,592927,7,1
84731,592929,17,4
84732,592932,2,1
84733,592944,20,3
84734,592951,5,4
84735,592963,8,1
84736,592972,12,2
84737,592975,4,2
84738,592980,12,2
84739,592993,1,2
84740,592994,17,4
84741,593005,15,2
84742,593015,14,4
84743,593018,13,3
84744,593020,5,2
84745,593027,8,4
84746,593029,7,3
84747,593034,9,2
84748,593037,18,3
84749,593043,2,2
84750,593046,7,2
84751,593056,14,4
84752,593066,22,2
84753,593074,11,1
84754,593082,9,1
84755,593091,13,1
84756,593096,13,2
84757,593099,18,4
84758,593110,7,1
84759,593113,4,4
84760,593116,2,4
84761,593124,20,3
84762,593128,17,2
84763,593141,14,4
84764,593147,22,2
84765,593158,6,4
84766,593171,16,1
84767,593182,8,3
84768,593191,12,3
84769,593192,1,1
84770,593201,21,3
84771,593213,2,4
84772,593223,15,1
84773,593231,13,4
84774,593241,23,1
84775,593249,12,2
84776,593259,17,4
84777,593264,4,1
84778,593272,22,3
84779,593275,10,4
84780,593287,16,1
84781,593289,6,2
84782,593302,5,3
84783,593308,1,1
84784,593315,13,1
84785,593316,22,2
84786,593329,5,3
84787,593339,11,1
84788,593347,23,1
84789,593359,5,3
84790,593363,22,4
84791,593370,6,2
84792,593381,23,3
84793,593393,8,1
84794,593400,6,2
84795,593408,23,1
84796,593411,5,3
84797,593413,5,2
84798,593422,18,3
84799,593432,15,2
84800,593445,21,2
84801,593446,16,1
84802,593455,13,3
84803,593468,23,2
84804,593477,9,4
84805,593478,18,3
84806,593485,5,2
84807,593497,1,1
84808,593503,11,4
84809,593505,17,1
84810,593516,9,4
84811,593529,21,1
84812,593536,6,3
84813,593544,17,2
84814,593553,19,1
84815,593554,12,3
84816,593566,17,1
84817,593575,19,2
84818,593579,21,4
84819,593580,21,4
84820,593593,4,4
84821,593600,2,2
84822,593610,19,4
84823,593621,16,2
84824,593627,13,1
84825,593635,14,3
84826,593641,18,1
84827,593652,12,4
84828,593664,4,3
84829,593671,19,3
84830,593682,6,3
84831,593695,3,3
84832,593701,12,4
84833,593712,1,4
84834,593717,18,4
84835,593721,15,4
84836,593731,13,3
84837,593736,16,1
84838,593742,3,4
84839,593753,6,4
84840,593758,4,3
84841,593763,15,2
84842,593768,3,1
84843,593769,1,1
84844,593777,14,4
84845,593783,20,3
84846,593796,15,2
84847,593808,9,4
84848,593820,12,4
84849,593831,23,4
84850,593843,4,1
84851,593846,18,3
84852,593858,1,3
84853,593870,14,1
84854,593878,5,1
84855,593879,9,3
84856,593881,1,3
84857,593890,15,4
84858,593897,21,4
84859,593910,17,1
84860,593922,6,4
84861,593927,21,4
84862,593939,17,3
84863,593950,14,1
84864,593953,13,2
84865,593963,12,1
84866,593974,15,1
84867,593982,11,4
84868,593989,21,3
84869,593999,13,1
84870,594000,9,2
84871,594004,4,1
84872,594014,20,4
84873,594017,5,4
84874,594029,9,2
84875,594040,15,1
84876,594047,20,3
84877,594051,11,1
84878,594063,7,3
84879,594065,6,1
84880,594078,8,2
84881,594087,4,3
84882,594098,23,1
84883,594108,5,3
84884,594112,6,1
84885,594119,23,1
84886,594131,1,2
84887,594140,5,3
84888,594143,15,3
84889,594146,20,1
84890,594157,20,1
84891,594166,11,3
84892,594179,23,2
84893,594192,14,1
84894,594196,16,3
84895,594205,21,4
84896,594216,21,2
84897,594218,10,4
84898,594225,15,1
84899,594226,10,3
84900,594237,23,3
84901,594244,19,3
84902,594251,19,3
84903,594253,15,2
84904,594263,19,1
84905,594267,8,4
84906,594279,9,4
84907,594284,11,2
84908,594289,17,4
84909,594292,4,4
84910,594295,16,4
84911,594303,14,3
84912,594315,1,1
84913,594317,9,2
84914,594329,23,1
84915,594337,9,1
84916,594346,10,2
84917,594359,21,1
84918,594368,17,1
84919,594376,22,1
84920,594389,7,2
84921,594399,17,3
84922,594412,22,4
84923,594420,14,4
84924,594423,19,4
84925,594429,12,4
84926,594441,21,4
84927,594454,9,2
84928,594457,11,2
84929,594461,17,2
84930,594463,7,1
84931,594469,23,3
84932,594474,13,3
84933,594481,21,4
84934,594485,1,4
84935,594491,1,1
84936,594501,16,4
84937,594509,19,2
84938,594520,18,2
84939,594524,3,4
84940,594537,10,1
84941,594549,16,4
84942,594562,5,3
84943,594564,19,2
84944,594575,9,2
84945,594580,5,3
84946,594582,4,2
84947,594593,7,1
84948,594599,10,1
84949,594610,10,3
84950,594612,21,1
84951,594620,18,4
84952,594631,11,2
84953,594634,8,3
84954,594638,3,3
84955,594644,3,4
84956,594646,7,2
84957,594649,20,3
84958,594655,18,1
84959,594660,22,4
84960,594665,15,1
84961,594676,15,2
84962,594686,9,3
84963,594699,17,3
84964,594703,21,1
84965,594711,23,1
84966,594721,15,3
84967,594723,5,2
84968,594729,14,1
84969,594736,10,3
84970,594739,18,1
84971,594750,9,1
84972,594753,19,4
84973,594762,2,4
84974,594768,18,1
84975,594771,3,2
84976,594783,3,2
84977,594793,19,3
84978,594804,17,2
84979,594811,17,2
84980,594816,14,3
84981,594828,1,4
84982,594835,5,2
84983,594837,5,4
84984,594850,22,2
84985,594860,1,3
84986,594863,4,2
84987,594871,9,2
84988,594876,15,4
84989,594889,10,3
84990,594897,22,4
84991,594899,20,1
84992,594907,2,4
84993,594910,23,2
84994,594912,3,3
84995,594913,7,4
84996,594924,2,2
84997,594928,5,3
84998,594936,12,2
84999,594937,19,2
85000,594940,12,4
85001,594953,13,1
85002,594959,2,4
85003,594960,15,2
85004,594961,4,1
85005,594972,1,1
85006,594981,16,3
85007,594990,10,4
85008,594999,18,4
85009,595000,19,4
85010,595011,11,1
85011,595014,17,1
85012,595019,18,2
85013,595026,4,4
85014,595035,21,1
85015,595046,15,2
85016,595056,11,3
85017,595067,6,3
85018,595074,10,4
85019,595076,1,4
85020,595088,9,2
85021,595101,4,2
85022,595104,8,3
85023,595114,1,4
85024,595126,16,1
85025,595132,16,1
85026,595144,9,2
85027,595157,16,4
85028,595165,10,4
85029,595172,18,3
85030,595181,23,3
85031,595192,13,2
85032,595197,10,4
85033,595202,3,4
85034,595208,23,4
85035,595210,8,3
85036,595221,8,4
85037,595232,20,1
85038,595238,19,1
85039,595246,1,4
85040,595259,4,3
85041,595264,16,1
85042,595275,8,4
85043,595284,19,4
85044,595285,18,3
85045,595291,1,1
85046,595302,18,3
85047,595310,2,2
85048,595311,7,1
85049,595317,1,1
85050,595329,2,2
85051,595333,19,3
85052,595346,23,3
85053,595359,17,1
85054,595372,13,4
85055,595374,8,1
85056,595386,23,4
85057,595393,7,3
85058,595400,14,3
85059,595410,2,2
85060,595423,2,1
85061,595431,19,1
85062,595432,3,3
85063,595441,8,1
85064,595454,23,1
85065,595458,23,4
85066,595468,14,3
85067,595470,4,3
85068,595483,5,4
85069,595488,15,1
85070,595501,13,3
85071,595514,22,3
85072,595527,11,2
85073,595534,5,2
85074,595537,23,2
85075,595538,11,3
85076,595542,10,2
85077,595555,4,2
85078,595564,10,3
85079,595576,15,3
85080,595580,13,3
85081,595592,3,3
85082,595604,15,2
85083,595605,1,2
85084,595607,11,2
85085,595615,3,3
85086,595624,5,2
85087,595635,21,1
85088,595645,6,2
85089,595655,5,3
85090,595667,11,1
85091,595679,8,2
85092,595687,21,1
85093,595688,1,3
85094,595689,3,1
85095,595697,14,1
85096,595709,8,2
85097,595717,16,3
85098,595718,1,4
85099,595724,15,1
85100,595731,2,2
85101,595733,11,3
85102,595739,10,1
85103,595745,4,2
85104,595755,20,1
85105,595767,6,2
85106,595770,19,3
85107,595780,12,1
85108,595792,5,4
85109,595796,19,2
85110,595801,13,1
85111,595803,8,1
85112,595804,22,2
85113,595813,13,2
85114,595825,8,2
85115,595826,23,1
85116,595828,16,3
85117,595834,1,1
85118,595840,11,1
85119,595852,7,4
85120,595865,9,2
85121,595870,10,3
85122,595883,10,3
85123,595892,5,4
85124,595898,6,3
85125,595905,21,4
85126,595912,11,1
85127,595914,18,3
85128,595924,14,2
85129,595936,8,1
85130,595944,6,4
85131,595956,19,3
85132,595965,22,4
85133,595976,22,4
85134,595984,17,4
85135,595988,7,2
85136,595994,7,4
85137,596007,18,2
85138,596018,19,4
85139,596030,19,4
85140,596036,11,3
85141,596038,18,4
85142,596049,12,1
85143,596050,14,4
85144,596059,21,4
85145,596070,7,1
85146,596073,8,3
85147,596079,17,3
85148,596092,1,1
85149,596100,4,2
85150,596111,21,1
85151,596112,14,3
85152,596115,6,3
85153,596119,1,4
85154,596125,18,1
85155,596126,20,1
85156,596138,15,2
85157,596147,15,4
85158,596160,21,1
85159,596167,3,4
85160,596174,18,1
85161,596183,10,3
85162,596191,12,4
85163,596200,1,4
85164,596203,22,3
85165,596205,3,1
85166,596206,12,1
85167,596217,5,2
85168,596226,18,3
85169,596227,2,1
85170,596230,21,2
85171,596234,16,1
85172,596241,17,2
85173,596251,7,1
85174,596253,10,3
85175,596266,20,3
85176,596271,21,4
85177,596280,12,3
85178,596283,12,3
85179,596286,17,2
85180,596289,12,4
85181,596293,9,1
85182,596294,8,4
85183,596299,20,4
85184,596305,12,1
85185,596312,10,2
85186,596314,7,2
85187,596315,7,1
85188,596327,11,3
85189,596332,4,3
85190,596341,19,1
85191,596343,6,4
85192,596347,20,1
85193,596348,1,3
85194,596354,4,3
85195,596356,2,1
85196,596364,4,4
85197,596367,17,2
85198,596376,13,2
85199,596377,8,3
85200,596384,20,2
85201,596391,11,1
85202,596401,6,1
85203,596405,17,4
85204,596416,6,1
85205,596420,23,4
85206,596422,2,4
85207,596433,21,1
85208,596444,8,1
85209,596456,21,3
85210,596465,6,3
85211,596470,8,3
85212,596480,9,4
85213,596493,19,2
85214,596504,14,3
85215,596514,23,3
85216,596522,12,2
85217,596528,15,2
85218,596540,6,1
85219,596545,23,3
85220,596554,3,4
85221,596560,5,1
85222,596569,15,3
85223,596580,8,3
85224,596583,2,3
85225,596585,5,4
85226,596595,14,3
85227,596599,8,1
85228,596605,3,1
85229,596610,11,2
85230,596615,21,3
85231,596618,19,3
85232,596623,14,3
85233,596628,13,2
85234,596631,16,1
85235,596634,14,3
85236,596647,6,4
85237,596651,22,2
85238,596657,2,2
85239,596665,4,1
85240,596677,10,3
85241,596686,6,2
85242,596691,8,1
85243,596704,1,1
85244,596709,15,3
85245,596712,18,3
85246,596716,11,3
85247,596717,17,2
85248,596723,10,1
85249,596726,1,4
85250,596738,16,4
85251,596745,2,4
85252,596754,5,1
85253,596757,5,1
85254,596765,9,2
85255,596772,12,2
85256,596783,16,4
85257,596788,3,1
85258,596800,19,2
85259,596810,7,4
85260,596819,10,4
85261,596826,11,3
85262,596835,20,1
85263,596847,19,4
85264,596857,17,3
85265,596867,14,2
85266,596873,23,2
85267,596883,7,4
85268,596888,23,2
85269,596896,15,4
85270,596905,2,2
85271,596916,12,2
85272,596919,13,3
85273,596926,1,2
85274,596935,9,2
85275,596946,7,2
85276,596951,14,1
85277,596957,7,4
85278,596970,2,1
85279,596977,11,2
85280,596986,7,3
85281,596990,3,3
85282,597001,5,1
85283,597010,1,1
85284,597016,23,3
85285,597019,20,4
85286,597029,8,1
85287,597042,19,2
85288,597046,7,3
85289,597047,22,1
85290,597057,23,2
85291,597065,17,1
85292,597071,12,4
85293,597076,11,1
85294,597086,1,1
85295,597092,11,2
85296,597095,10,1
85297,597102,1,3
85298,597112,1,3
85299,597113,11,3
85300,597118,20,4
85301,597130,21,1
85302,597143,8,1
85303,597147,23,3
85304,597156,23,4
85305,597157,14,2
85306,597158,2,1
85307,597167,5,1
85308,597168,7,3
85309,597171,23,3
85310,597179,20,2
85311,597187,14,4
85312,597197,4,2
85313,597201,16,2
85314,597207,20,1
85315,597216,15,1
85316,597229,7,1
85317,597240,10,1
85318,597247,21,3
85319,597260,15,2
85320,597266,7,2
85321,597272,14,3
85322,597274,1,4
85323,597284,8,4
85324,597295,11,3
85325,597300,16,2
85326,597302,18,1
85327,597309,12,2
85328,597316,5,4
85329,597321,2,1
85330,597331,7,3
85331,597337,11,1
85332,597338,5,4
85333,597339,14,4
85334,597347,14,1
85335,597360,15,4
85336,597371,13,1
85337,597375,6,3
85338,597383,3,1
85339,597395,10,4
85340,597401,5,2
85341,597413,11,1
85342,597424,2,1
85343,597434,7,1
85344,597442,12,4
85345,597446,21,3
85346,597455,23,3
85347,597464,4,2
85348,597466,17,1
85349,597478,8,2
85350,597490,4,2
85351,597492,9,2
85352,597505,9,2
85353,597513,19,1
85354,597520,20,2
85355,597530,19,4
85356,597535,14,4
85357,597548,20,3
85358,597558,8,4
85359,597567,16,3
85360,597573,3,1
85361,597578,23,1
85362,597587,18,1
85363,597592,5,3
85364,597593,10,1
85365,597606,11,2
85366,597614,18,1
85367,597625,12,2
85368,597635,5,1
85369,597637,10,3
85370,597645,14,2
85371,597657,6,2
85372,597667,5,1
85373,597673,18,1
85374,597676,23,4
85375,597682,5,2
85376,597688,4,4
85377,597693,12,1
85378,597703,22,1
85379,597712,22,4
85380,597714,16,4
85381,597723,10,2
85382,597726,17,3
85383,597728,4,3
85384,597735,12,2
85385,597744,20,1
85386,597754,21,4
85387,597755,7,4
85388,597760,17,3
85389,597768,6,2
85390,597778,22,4
85391,597780,4,4
85392,597792,18,3
85393,597794,17,3
85394,597797,22,4
85395,597802,19,4
85396,597807,6,1
85397,597813,13,1
85398,597814,16,2
85399,597820,18,3
85400,597832,15,3
85401,597835,4,4
85402,597841,22,4
85403,597844,17,4
85404,597855,6,3
85405,597856,10,1
85406,597859,3,1
85407,597861,7,4
85408,597865,10,4
85409,597874,18,2
85410,597885,20,2
85411,597893,19,4
85412,597904,17,2
85413,597911,20,1
85414,597915,21,1
85415,597925,14,3
85416,597933,18,4
85417,597938,18,1
85418,597945,4,1
85419,597947,4,1
85420,597960,3,2
85421,597963,18,1
85422,597964,5,3
85423,597972,9,4
85424,597980,12,1
85425,597985,11,3
85426,597994,3,3
85427,597997,18,3
85428,598002,18,2
85429,598007,11,4
85430,598009,19,4
85431,598016,9,4
85432,598029,14,1
85433,598031,8,1
85434,598035,9,2
85435,598038,16,3
85436,598040,22,2
85437,598046,12,3
85438,598050,10,3
85439,598059,16,2
85440,598072,18,2
85441,598074,4,2
85442,598076,13,4
85443,598080,10,4
85444,598088,2,2
85445,598093,2,4
85446,598096,12,1
85447,598098,22,2
85448,598109,6,4
85449,598120,21,2
85450,598125,11,2
85451,598134,22,4
85452,598143,12,3
85453,598146,1,3
85454,598158,3,4
85455,598169,11,1
85456,598170,2,4
85457,598180,17,3
85458,598187,16,4
85459,598195,23,4
85460,598196,14,3
85461,598207,6,2
85462,598219,21,1
85463,598232,10,1
85464,598238,3,1
85465,598245,10,2
85466,598249,6,4
85467,598251,2,2
85468,598261,22,1
85469,598272,22,1
85470,598283,3,1
85471,598287,18,1
85472,598300,2,3
85473,598309,23,1
85474,598314,3,2
85475,598319,17,4
85476,598322,2,2
85477,598334,10,2
85478,598347,15,3
85479,598356,21,2
85480,598359,17,2
85481,598361,5,2
85482,598373,3,1
85483,598374,14,2
85484,598385,5,4
85485,598397,4,1
85486,598408,7,4
85487,598420,9,2
85488,598421,10,2
85489,598426,13,4
85490,598436,20,2
85491,598440,22,3
85492,598453,22,3
85493,598465,12,3
85494,598471,4,1
85495,598472,3,4
85496,598473,2,3
85497,598479,20,4
85498,598489,4,3
85499,598491,4,2
85500,598503,8,2
85501,598508,12,3
85502,598509,5,4
85503,598517,16,3
85504,598529,20,1
85505,598532,7,3
85506,598544,11,3
85507,598549,21,4
85508,598552,23,1
85509,598557,16,4
85510,598570,21,2
85511,598572,18,1
85512,598575,20,3
85513,598584,2,4
85514,598595,13,4
85515,598606,17,3
85516,598615,16,1
85517,598616,17,3
85518,598623,4,3
85519,598636,14,2
85520,598648,2,2
85521,598660,23,3
85522,598663,1,2
85523,598673,18,3
85524,598685,6,4
85525,598697,18,3
85526,598710,2,1
85527,598715,23,2
85528,598727,14,2
85529,598730,22,2
85530,598743,23,1
85531,598756,10,4
85532,598768,9,4
85533,598780,6,2
85534,598783,6,1
85535,598788,17,3
85536,598792,17,4
85537,598796,22,3
85538,598807,13,2
85539,598811,22,2
85540,598822,23,1
85541,598828,21,2
85542,598829,21,3
85543,598830,20,2
85544,598834,13,4
85545,598847,7,3
85546,598853,14,2
85547,598858,4,1
85548,598859,2,2
85549,598868,10,2
85550,598876,14,1
85551,598888,21,4
85552,598895,13,3
85553,598899,10,3
85554,598906,6,1
85555,598914,2,3
85556,598920,4,3
85557,598922,23,4
85558,598934,7,2
85559,598944,7,1
85560,598946,21,1
85561,598949,10,1
85562,598960,22,1
85563,598965,8,3
85564,598974,21,2
85565,598985,10,2
85566,598996,12,2
85567,599005,18,2
85568,599012,11,3
85569,599017,8,4
85570,599024,3,4
85571,599032,16,4
85572,599036,23,3
85573,599037,22,4
85574,599040,17,2
85575,599047,9,1
85576,599048,11,2
85577,599050,19,3
85578,599055,23,2
85579,599057,17,3
85580,599059,23,2
85581,599060,13,2
85582,599073,15,1
85583,599086,21,3
85584,599091,1,1
85585,599098,22,2
85586,599103,3,1
85587,599107,3,4
85588,599116,12,1
85589,599127,5,3
85590,599128,12,3
85591,599135,11,3
85592,599136,18,4
85593,599140,8,2
85594,599142,2,3
85595,599143,17,3
85596,599146,6,2
85597,599154,12,3
85598,599165,22,1
85599,599169,20,2
85600,599173,9,2
85601,599185,3,2
85602,599188,3,1
85603,599195,1,2
85604,599202,2,3
85605,599210,23,3
85606,599218,18,4
85607,599225,18,3
85608,599232,11,4
85609,599245,9,4
85610,599256,2,4
85611,599269,6,4
85612,599279,3,3
85613,599281,20,4
85614,599285,22,1
85615,599289,2,4
85616,599293,8,4
85617,599294,22,1
85618,599304,7,2
85619,599310,2,2
85620,599323,23,1
85621,599327,17,4
85622,599331,17,1
85623,599343,8,3
85624,599353,21,4
